hospital_pk,hospital_name,collection_week,state,fips_code,geocoded_hospital_address,no_dose_personnel,one_dose_personnel,two_dose_personnel,data_reported,correct_coding,total_personnel,percentage_unvacc,std_error,personnel_iqr,personnel_lbd,personnel_ubd,possible_incorrect_count,recip_county,recip_state,one_dose_pop,two_dose_pop,county_pop_size,percentage_unvacc_county,std_error_away_from_count_pop
040047,FIVE RIVERS MEDICAL CENTER,2022-01-14,AR,05121,"{'type': 'Point', 'coordinates': [-90.996348, 36.289922]}",0,0,200,1,0,200,0,0,16,176,240,0,Randolph County,AR,57.5,48.2,17958,0.42500000000000004,-Inf
191319,ACADIA ST LANDRY,2022-01-14,LA,22001,"{'type': 'Point', 'coordinates': [-92.211855, 30.395041]}",106,0,73,1,0,179,0.5921787709497207,0.03673117457144216,67,-100.5,167.5,1,Acadia Parish,LA,72.4,65.1,62045,0.2759999999999999,8.607913431539002
351334,CHI ST ALEXIUS HEALTH WILLISTON,2022-01-14,ND,38105,"{'type': 'Point', 'coordinates': [-103.645426, 48.155144]}",324,356,326,1,1,680,0.4764705882352941,0.019152882089296136,0,680,680,0,Williams County,ND,47,39,37589,0.53,-2.7948489170004143
161301,IOWA SPECIALTY HOSPITAL - BELMOND,2022-01-14,IA,19197,"{'type': 'Point', 'coordinates': [-93.612855, 42.844988]}",NA,NA,NA,NA,NA,NA,NA,NA,176,-264,440,NA,Wright County,IA,72.5,68.1,12562,0.275,NA
383300,SHRINERS HOSPITAL FOR CHILDREN-PORTLAND,2022-01-14,OR,41051,"{'type': 'Point', 'coordinates': [-122.684602, 45.500106]}",0,528,531,1,0,531,0,0,113.5,225,679,0,Multnomah County,OR,95,84.7,812855,0.050000000000000044,-Inf
450090,NORTH TEXAS MEDICAL CENTER,2022-01-14,TX,48097,"{'type': 'Point', 'coordinates': [-97.161976, 33.645356]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cooke County,TX,54.2,45.4,41257,0.45799999999999996,NA
041331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,2022-01-14,AR,05007,"{'type': 'Point', 'coordinates': [-94.45987, 36.408563]}",38,7,573,1,0,611,0.062193126022913256,0.009770286386253624,7,593.5,621.5,0,Benton County,AR,73.2,60.3,279141,0.268,-21.064569229684835
523300,CHILDRENS HOSPITAL OF WISCONSIN,2022-01-14,WI,55079,"{'type': 'Point', 'coordinates': [-88.024737, 43.038446]}",6,0,0,1,1,6,1,0,77.25,83.875,392.875,1,Milwaukee County,WI,80.5,72.4,945726,0.19499999999999995,Inf
050581,LAKEWOOD REGIONAL MEDICAL CENTER,2022-01-14,CA,06037,"{'type': 'Point', 'coordinates': [-118.148428, 33.860225]}",NA,NA,NA,NA,NA,NA,NA,NA,28,1615,1727,NA,Los Angeles County,CA,89.5,77.8,10039107,0.10499999999999998,NA
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,2022-01-14,IN,18003,"{'type': 'Point', 'coordinates': [-85.246528, 41.036942]}",97,229,225,1,1,326,0.29754601226993865,0.0253207874815875,11,309.5,353.5,0,Allen County,IN,68,62.1,379299,0.31999999999999995,-0.8867807822481488
271342,DANIELS MEMORIAL HOSPITAL,2022-01-14,MT,30019,"{'type': 'Point', 'coordinates': [-105.418765, 48.788589]}",27,0,51,1,0,78,0.34615384615384615,0.05386728241429918,4.25,73.625,90.625,0,Daniels County,MT,53.2,49.6,1690,0.46799999999999997,-2.26196957383188
451390,DIMMIT REGIONAL HOSPITAL,2022-01-14,TX,48127,"{'type': 'Point', 'coordinates': [-99.861794, 28.520033]}",NA,NA,NA,NA,NA,NA,NA,NA,0,156,156,NA,Dimmit County,TX,80.6,70.1,10124,0.19400000000000006,NA
010079,ATHENS LIMESTONE HOSPITAL,2022-01-14,AL,01083,"{'type': 'Point', 'coordinates': [-86.978017, 34.803509]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limestone County,AL,50.1,43,98915,0.499,NA
271307,BENEFIS TETON MEDICAL CENTER,2022-01-14,MT,30099,"{'type': 'Point', 'coordinates': [-112.192303, 47.813419]}",6,67,67,1,1,73,0.0821917808219178,0.03214613293755408,2,70,78,0,Teton County,MT,57.8,50.7,6147,0.42200000000000004,-10.570733961630205
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,2022-01-14,PA,42133,"{'type': 'Point', 'coordinates': [-76.716773, 39.923331]}",79,19,326,1,0,405,0.19506172839506172,0.019689732268781075,24.5,369.75,467.75,0,York County,PA,75.3,66.3,449058,0.247,-2.6378353395535323
490060,CLINCH VALLEY MEDICAL CENTER,2022-01-14,VA,51185,"{'type': 'Point', 'coordinates': [-81.81995, 37.09397]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Tazewell County,VA,57.9,49.3,40595,0.42100000000000004,NA
190046,TOURO INFIRMARY,2022-01-14,LA,22071,"{'type': 'Point', 'coordinates': [-90.092915, 29.925392]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Orleans Parish,LA,87.5,76.6,390144,0.125,NA
450484,WOODLAND HEIGHTS MEDICAL CENTER,2022-01-14,TX,48005,"{'type': 'Point', 'coordinates': [-94.756121, 31.327666]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angelina County,TX,64.1,56.7,86715,0.3590000000000001,NA
050127,WOODLAND MEMORIAL HOSPITAL,2022-01-14,CA,06113,"{'type': 'Point', 'coordinates': [-121.793404, 38.664226]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Yolo County,CA,84.8,74.4,220500,0.15200000000000002,NA
492009,VIBRA HOSPITAL OF RICHMOND,2022-01-14,VA,51087,"{'type': 'Point', 'coordinates': [-77.490027, 37.590805]}",NA,NA,NA,NA,NA,NA,NA,NA,89,-133.5,222.5,NA,Henrico County,VA,70.4,63.1,330818,0.29599999999999993,NA
252007,SELECT SPECIALTY HOSPITAL JACKSON,2022-01-14,MS,28049,"{'type': 'Point', 'coordinates': [-90.141625, 32.389747]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Hinds County,MS,74.4,65.9,231840,0.2559999999999999,NA
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,2022-01-14,MS,28121,NA,5,44,41,1,1,49,0.10204081632653061,0.04324313986644701,16,9,73,0,Rankin County,MS,66.4,59.7,155271,0.33599999999999997,-5.410319056295025
362028,PAM SPECIALTY HOSPITAL OF DAYTON,2022-01-14,OH,39113,"{'type': 'Point', 'coordinates': [-84.25126, 39.63982]}",22,132,132,1,1,154,0.14285714285714285,0.0281979297839901,10,123,163,0,Montgomery County,OH,69.2,64,531687,0.30799999999999994,-5.856559627175894
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,2022-01-14,WA,53063,"{'type': 'Point', 'coordinates': [-117.412168, 47.64831]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spokane County,WA,76.4,68.7,522798,0.236,NA
191326,REEVES MEMORIAL MEDICAL CENTER,2022-01-14,LA,22111,"{'type': 'Point', 'coordinates': [-92.656721, 32.824363]}",30,4,80,1,0,110,0.2727272727272727,0.042463578772446706,60,10,250,0,Union Parish,LA,58.4,52.8,22108,0.41600000000000004,-3.374014423996042
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,2022-01-14,NY,36103,"{'type': 'Point', 'coordinates': [-73.053019, 40.938242]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Suffolk County,NY,94.8,84.1,1476601,0.052000000000000046,NA
261316,MERCY HOSPITAL AURORA,2022-01-14,MO,29109,"{'type': 'Point', 'coordinates': [-93.710964, 36.970465]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawrence County,MO,52.8,46.3,38355,0.472,NA
341307,PENDER MEMORIAL HOSPITAL,2022-01-14,NC,37141,"{'type': 'Point', 'coordinates': [-77.919885, 34.551393]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pender County,NC,79.2,58.7,63060,0.20799999999999996,NA
100209,HCA FLORIDA KENDALL HOSPITAL,2022-01-14,FL,12086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miami-Dade County,FL,95,94.6,2716940,0.050000000000000044,NA
370099,HILLCREST HOSPITAL CUSHING,2022-01-14,OK,40119,"{'type': 'Point', 'coordinates': [-96.757553, 35.978941]}",37,4,102,1,0,139,0.26618705035971224,0.0374868326600335,8,113.5,145.5,0,Payne County,OK,65.1,53.4,81784,0.3490000000000001,-2.2091210103375496
100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,2022-01-14,FL,12071,"{'type': 'Point', 'coordinates': [-81.848569, 26.543729]}",NA,NA,NA,NA,NA,NA,NA,NA,229.75,3079.125,3998.125,NA,Lee County,FL,80.2,68.6,770577,0.19799999999999995,NA
271300,POPLAR COMMUNITY HOSPITAL,2022-01-14,MT,30085,"{'type': 'Point', 'coordinates': [-105.192124, 48.114957]}",23,0,85,1,0,108,0.21296296296296297,0.03939469547025883,6.5,96.75,122.75,0,Roosevelt County,MT,95,85.8,11004,0.050000000000000044,4.136672742806005
161321,AVERA MERRILL PIONEER HOSPITAL,2022-01-14,IA,19119,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-70,186,NA,Lyon County,IA,58.8,52.3,11755,0.41200000000000003,NA
241303,SANFORD TRACY MEDICAL CENTER,2022-01-14,MN,27083,"{'type': 'Point', 'coordinates': [-95.60675, 44.232237]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lyon County,MN,71.1,67.3,25474,0.28900000000000003,NA
300020,SOUTHERN NH MEDICAL CENTER,2022-01-14,NH,33011,"{'type': 'Point', 'coordinates': [-71.461896, 42.755903]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Hillsborough County,NH,95,70.5,417025,0.050000000000000044,NA
670073,METHODIST HOSPITAL FOR SURGERY,2022-01-14,TX,48113,"{'type': 'Point', 'coordinates': [-96.828818, 32.985131]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dallas County,TX,81.6,70,2635516,0.18400000000000005,NA
051336,GEORGE L MEE MEMORIAL HOSPITAL,2022-01-14,CA,06053,"{'type': 'Point', 'coordinates': [-121.132076, 36.206749]}",8,NA,NA,NA,NA,NA,NA,NA,2,45,53,NA,Monterey County,CA,93,78.9,434061,0.06999999999999995,NA
360155,SOUTHWEST GENERAL HEALTH CENTER,2022-01-14,OH,39035,"{'type': 'Point', 'coordinates': [-81.83291, 41.37208]}",NA,NA,NA,NA,NA,NA,NA,NA,2910,-4365,7275,NA,Cuyahoga County,OH,77,71.6,1235072,0.22999999999999998,NA
301301,COTTAGE HOSPITAL,2022-01-14,NH,33009,"{'type': 'Point', 'coordinates': [-72.02312, 44.136302]}",NA,NA,NA,NA,NA,NA,NA,NA,11,255.5,299.5,NA,Grafton County,NH,95,80.3,89886,0.050000000000000044,NA
400135,HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER,2022-01-14,PR,72127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Juan Municipio,PR,94.6,76.8,318441,0.05400000000000005,NA
361316,BUCYRUS COMMUNITY HOSPITAL,2022-01-14,OH,39033,"{'type': 'Point', 'coordinates': [-82.975608, 40.815673]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crawford County,OH,55.5,53.2,41494,0.44499999999999995,NA
512002,SELECT SPECIALTY HOSPITAL,2022-01-14,WV,54039,"{'type': 'Point', 'coordinates': [-81.63255, 38.353378]}",0,0,0,0,0,0,NA,NA,0,101,101,1,Kanawha County,WV,81.8,73.6,178124,0.18200000000000005,NA
400079,HOSP COMUNITARIO BUEN SAMARITANO,2022-01-14,PR,72005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aguadilla Municipio,PR,93.5,83.3,50265,0.06499999999999995,NA
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,2022-01-14,NC,37047,"{'type': 'Point', 'coordinates': [-78.694475, 34.338557]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Columbus County,NC,64.8,50.9,55508,0.352,NA
370153,ELKVIEW GENERAL HOSPITAL,2022-01-14,OK,40075,"{'type': 'Point', 'coordinates': [-99.098175, 35.036826]}",18,4,131,1,0,149,0.12080536912751678,0.026698846456930426,94.5,-107.75,270.25,0,Kiowa County,OK,71.5,62.1,8708,0.28500000000000003,-6.149877341605595
330014,JAMAICA HOSPITAL MEDICAL CENTER,2022-01-14,NY,36081,"{'type': 'Point', 'coordinates': [-73.816302, 40.701412]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Queens County,NY,95,92.6,2253858,0.050000000000000044,NA
390123,POTTSTOWN HOSPITAL,2022-01-14,PA,42091,"{'type': 'Point', 'coordinates': [-75.612074, 40.243957]}",405,731,731,1,1,1136,0.35651408450704225,0.014210805749448044,74.75,1030.125,1329.125,0,Montgomery County,PA,95,81.1,830915,0.050000000000000044,21.56908551923225
360016,THE JEWISH HOSPITAL-MERCY HEALTH,2022-01-14,OH,39061,"{'type': 'Point', 'coordinates': [-84.380574, 39.20679]}",58,17,1228,1,0,1286,0.04510108864696734,0.005786976613743465,38,1229,1381,0,Hamilton County,OH,77.2,71,817473,0.22799999999999998,-31.605261876930147
371340,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,2022-01-14,OK,40139,"{'type': 'Point', 'coordinates': [-101.475312, 36.690729]}",55,0,62,1,0,117,0.4700854700854701,0.04614221058245731,0,117,117,0,Texas County,OK,66.4,55,19983,0.33599999999999997,2.9059177788167725
010089,WALKER BAPTIST MEDICAL CENTER,2022-01-14,AL,01127,"{'type': 'Point', 'coordinates': [-87.237307, 33.84128]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Walker County,AL,67.1,56.2,63521,0.32900000000000007,NA
380091,KAISER SUNNYSIDE MEDICAL CENTER,2022-01-14,OR,41005,"{'type': 'Point', 'coordinates': [-122.558256, 45.433472]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clackamas County,OR,80.6,74.9,418187,0.19400000000000006,NA
050724,BAKERSFIELD HEART HOSPITAL,2022-01-14,CA,06029,"{'type': 'Point', 'coordinates': [-119.039996, 35.386044]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kern County,CA,72,62.1,900202,0.28,NA
131304,POWER COUNTY HOSPITAL DISTRICT,2022-01-14,ID,16077,"{'type': 'Point', 'coordinates': [-112.848593, 42.781872]}",47,0,82,1,0,129,0.3643410852713178,0.04237125130153279,4,119,135,0,Power County,ID,69.2,63,7681,0.30799999999999994,1.3297007650392358
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,2022-01-14,NJ,34017,"{'type': 'Point', 'coordinates': [-74.050249, 40.73471]}",60,1063,1058,1,1,1123,0.053428317008014245,0.0067107741516747995,116,830.5,1294.5,0,Hudson County,NJ,95,83,672391,0.050000000000000044,0.5108675885268169
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,2022-01-14,TX,48373,"{'type': 'Point', 'coordinates': [-95.085743, 30.35777]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Polk County,TX,66.6,54.9,51353,0.3340000000000001,NA
192048,P A M SPECIALTY HOSPITAL OF COVINGTON,2022-01-14,LA,22103,"{'type': 'Point', 'coordinates': [-90.06663, 30.45082]}",0,0,0,0,0,0,NA,NA,0,0,0,0,St. Tammany Parish,LA,74.4,67.1,260419,0.2559999999999999,NA
192015,OCHSNER EXTENDED CARE HOSPITAL,2022-01-14,LA,22051,"{'type': 'Point', 'coordinates': [-90.153534, 29.962867]}",0,0,122,1,0,122,0,0,0,122,122,0,Jefferson Parish,LA,84.2,74.5,432493,0.15799999999999992,-Inf
141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,2022-01-14,IL,17107,"{'type': 'Point', 'coordinates': [-89.387679, 40.152378]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Logan County,IL,65.8,61.1,28618,0.3420000000000001,NA
390056,PENN HIGHLANDS HUNTINGDON,2022-01-14,PA,42061,"{'type': 'Point', 'coordinates': [-78.013908, 40.493656]}",NA,24,214,NA,0,NA,NA,NA,NA,NA,NA,NA,Huntingdon County,PA,65.2,57.4,45144,0.348,NA
060130,UCHEALTH GRANDVIEW HOSPITAL,2022-01-14,CO,08041,"{'type': 'Point', 'coordinates': [-104.816967, 38.910308]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Paso County,CO,81.3,71.5,720403,0.18700000000000006,NA
420026,MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN,2022-01-14,SC,45079,"{'type': 'Point', 'coordinates': [-81.012209, 34.013269]}",NA,NA,NA,NA,NA,NA,NA,NA,20.5,56.75,138.75,NA,Richland County,SC,81.1,68.5,415759,0.18900000000000006,NA
471301,GIFFORD MEDICAL CENTER,2022-01-14,VT,50017,"{'type': 'Point', 'coordinates': [-72.665992, 43.916782]}",63,0,566,1,0,629,0.10015898251192369,0.011970230743831637,0,629,629,0,Orange County,VT,70.3,55.8,28892,0.29700000000000004,-16.444212455094924
511312,PRESTON MEMORIAL HOSPITAL,2022-01-14,WV,54077,"{'type': 'Point', 'coordinates': [-79.676398, 39.465641]}",0,0,0,0,0,0,NA,NA,152.5,112.75,722.75,1,Preston County,WV,69.5,63,33432,0.30500000000000005,NA
380033,SACRED HEART UNIVERSITY DISTRICT,2022-01-14,OR,41039,"{'type': 'Point', 'coordinates': [-123.082105, 44.046017]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lane County,OR,81.4,74.5,382067,0.18599999999999994,NA
171336,NESS COUNTY HOSPITAL DISTRICT #2,2022-01-14,KS,20135,"{'type': 'Point', 'coordinates': [-99.900932, 38.457811]}",NA,NA,NA,NA,NA,NA,NA,NA,7,108.5,136.5,NA,Ness County,KS,66.6,59.8,2750,0.3340000000000001,NA
151305,PULASKI MEMORIAL HOSPITAL,2022-01-14,IN,18131,"{'type': 'Point', 'coordinates': [-86.596093, 41.057369]}",86,6,230,1,0,316,0.2721518987341772,0.025037013280692907,10,291,331,0,Pulaski County,IN,57.8,52.9,12353,0.42200000000000004,-5.9850629779941436
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,2022-01-14,SD,46015,"{'type': 'Point', 'coordinates': [-99.325506, 43.785087]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brule County,SD,90.5,65.2,5297,0.09499999999999997,NA
220073,MORTON HOSPITAL,2022-01-14,MA,25005,"{'type': 'Point', 'coordinates': [-71.094606, 41.905382]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Bristol County,MA,86.4,71.1,565217,0.1359999999999999,NA
180029,HAZARD ARH REGIONAL MEDICAL CENTER,2022-01-14,KY,21193,"{'type': 'Point', 'coordinates': [-83.226528, 37.278987]}",77,236,1256,1,0,1333,0.05776444111027757,0.0063899131909414915,88.5,1203.5,1557.5,0,Perry County,KY,82.6,72.7,25758,0.17400000000000004,-18.190475428445733
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,2022-01-14,TX,48257,"{'type': 'Point', 'coordinates': [-96.317526, 32.591127]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kaufman County,TX,71.5,62,136154,0.28500000000000003,NA
171312,COMANCHE COUNTY HOSPITAL,2022-01-14,KS,20033,"{'type': 'Point', 'coordinates': [-99.332067, 37.268672]}",18,52,52,1,1,70,0.2571428571428571,0.052238520018860916,4,57,73,0,Comanche County,KS,62.1,56,1700,0.379,-2.3327066466114643
050194,WATSONVILLE COMMUNITY HOSPITAL,2022-01-14,CA,06087,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,Santa Cruz County,CA,93.4,82.7,273213,0.06599999999999995,NA
230227,MCLAREN MACOMB,2022-01-14,MI,26099,"{'type': 'Point', 'coordinates': [-82.896918, 42.586795]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Macomb County,MI,68.5,65.1,873972,0.31499999999999995,NA
260024,TEXAS COUNTY MEMORIAL HOSPITAL,2022-01-14,MO,29215,"{'type': 'Point', 'coordinates': [-91.959518, 37.315943]}",160,12,199,1,0,359,0.4456824512534819,0.026232812593026743,64.25,207.375,464.375,0,Texas County,MO,43.3,38.2,25398,0.567,-4.624648932183769
02d4a73785e74f88490f05c473b39d9054e5cb4e2ddbcb2b85b64d2502d69e01,Kaiser Permanente - San Diego Medical Center,2022-01-14,CA,06073,"{'type': 'Point', 'coordinates': [-117.125053, 32.831376]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego County,CA,95,66.5,3338330,0.050000000000000044,NA
100049,HIGHLANDS REGIONAL MEDICAL CENTER,2022-01-14,FL,12055,"{'type': 'Point', 'coordinates': [-81.433736, 27.465632]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Highlands County,FL,72.3,58.4,106221,0.277,NA
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2022-01-14,TX,48121,"{'type': 'Point', 'coordinates': [-97.17504, 32.98821]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Denton County,TX,78.4,70.2,887207,0.21599999999999997,NA
101313,MARINERS HOSPITAL,2022-01-14,FL,12087,"{'type': 'Point', 'coordinates': [-80.521239, 25.005467]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monroe County,FL,95,85,74228,0.050000000000000044,NA
231331,SPARROW IONIA HOSPITAL,2022-01-14,MI,26067,"{'type': 'Point', 'coordinates': [-85.07478, 42.935608]}",49,4,276,1,0,325,0.15076923076923077,0.019848493050528486,23.75,262.625,357.625,0,Ionia County,MI,56.8,54.8,64697,0.43200000000000005,-14.16887259475254
340187,DAVIE MEDICAL CENTER,2022-01-14,NC,37059,"{'type': 'Point', 'coordinates': [-80.570794, 35.89936]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Davie County,NC,85.9,63.5,42846,0.1409999999999999,NA
131309,CARIBOU MEDICAL CENTER,2022-01-14,ID,16029,"{'type': 'Point', 'coordinates': [-111.613354, 42.652235]}",70,116,114,1,1,186,0.3763440860215054,0.035522915134704756,0,186,186,0,Caribou County,ID,53.9,50.6,7155,0.46099999999999997,-2.383135327083234
050780,FOOTHILL REGIONAL MEDICAL CENTER,2022-01-14,CA,06059,"{'type': 'Point', 'coordinates': [-117.829519, 33.730754]}",19,0,441,1,0,460,0.041304347826086954,0.009278106379694711,11.75,438.625,485.625,0,Orange County,CA,89.7,78.6,3175692,0.10299999999999998,-6.64959525673633
511303,MINNIE HAMILTON HEALTH SYSTEM,2022-01-14,WV,54013,"{'type': 'Point', 'coordinates': [-81.091891, 38.923796]}",0,0,0,0,0,0,NA,NA,0,239,239,1,Calhoun County,WV,44.3,38.1,7109,0.557,NA
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,2022-01-14,TX,48423,"{'type': 'Point', 'coordinates': [-95.291908, 32.33832]}",NA,NA,NA,NA,NA,NA,NA,NA,0,2372,2372,NA,Smith County,TX,61.5,54.3,232751,0.385,NA
370240,INTEGRIS COMMUNITY HOSPITAL - COUNCIL CROSSING,2022-01-14,OK,40109,"{'type': 'Point', 'coordinates': [-97.656257, 35.565352]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Oklahoma County,OK,94.8,74.4,797434,0.052000000000000046,NA
181308,BLUEGRASS COMMUNITY HOSPITAL,2022-01-14,KY,21239,"{'type': 'Point', 'coordinates': [-84.724477, 38.054742]}",0,0,0,0,0,0,NA,NA,112,-168,280,0,Woodford County,KY,85.1,74.1,26734,0.14900000000000002,NA
182001,KINDRED HOSPITAL LOUISVILLE,2022-01-14,KY,21111,"{'type': 'Point', 'coordinates': [-85.731343, 38.242431]}",13,83,376,1,0,389,0.033419023136246784,0.009112576697004033,61,285.5,529.5,0,Jefferson County,KY,83.3,71.4,766757,0.16700000000000004,-14.658968731387581
231318,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",2022-01-14,MI,26071,"{'type': 'Point', 'coordinates': [-88.620267, 46.099808]}",47,17,98,1,0,145,0.32413793103448274,0.038869590338691605,6,139,163,0,Iron County,MI,68.7,64.2,11066,0.31299999999999994,0.2865461389593259
531306,WASHAKIE MEDICAL CENTER,2022-01-14,WY,56043,"{'type': 'Point', 'coordinates': [-107.948409, 44.013659]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washakie County,WY,54.5,50.2,7805,0.45499999999999996,NA
400001,PRESBYTERIAN COMMUNITY HOSP,2022-01-14,PR,72127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Juan Municipio,PR,94.6,76.8,318441,0.05400000000000005,NA
052033,VIBRA HOSPITAL OF SACRAMENTO,2022-01-14,CA,06067,"{'type': 'Point', 'coordinates': [-121.158437, 38.681978]}",43,0,251,1,0,294,0.14625850340136054,0.020608676066108788,6,285,309,0,Sacramento County,CA,83.4,74.4,1552058,0.16599999999999993,-0.9579216314193278
140063,RUSH OAK PARK HOSPITAL,2022-01-14,IL,17031,"{'type': 'Point', 'coordinates': [-87.803809, 41.878793]}",69,835,823,1,1,904,0.07632743362831858,0.008831106808334599,50.25,836.125,1037.125,0,Cook County,IL,87.8,77.4,5150233,0.122,-5.171782808535017
172004,KPC PROMISE HOSPITAL OF OVERLAND PARK,2022-01-14,KS,20091,"{'type': 'Point', 'coordinates': [-94.66282, 38.942074]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnson County,KS,95,82.9,602401,0.050000000000000044,NA
110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,2022-01-14,GA,13215,"{'type': 'Point', 'coordinates': [-84.981978, 32.481714]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muscogee County,GA,50.6,43.2,195769,0.494,NA
111306,EFFINGHAM HEALTH SYSTEM,2022-01-14,GA,13103,"{'type': 'Point', 'coordinates': [-81.321889, 32.364646]}",60,44,392,1,0,452,0.13274336283185842,0.015959195927021295,452,-678,1130,0,Effingham County,GA,33.2,30,64296,0.6679999999999999,-33.539072996896564
241308,LAKE VIEW MEMORIAL HOSPITAL,2022-01-14,MN,27075,"{'type': 'Point', 'coordinates': [-91.667157, 47.02965]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake County,MN,76.1,73.7,10641,0.2390000000000001,NA
230066,MERCY HEALTH MUSKEGON,2022-01-14,MI,26121,"{'type': 'Point', 'coordinates': [-86.243075, 43.221939]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muskegon County,MI,66.3,64.1,173566,0.3370000000000001,NA
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,2022-01-14,TX,48439,"{'type': 'Point', 'coordinates': [-97.419512, 32.658299]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tarrant County,TX,74.8,66,2102515,0.252,NA
510008,BERKELEY MEDICAL CENTER,2022-01-14,WV,54003,"{'type': 'Point', 'coordinates': [-77.980619, 39.477254]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Berkeley County,WV,74.8,63.1,119171,0.252,NA
